CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
13643,Faculdades Evangélicas Integradas Cantares De Salomão,FEICS,Privada,Não,Não,Não,Faculdade,5103403.0,Cuiabá,MT,Em Atividade
3488,Centro De Ensino Superior De Conselheiro Lafaiete,CES-CL,Privada,Não,Não,Não,Faculdade,3118304.0,Conselheiro Lafaiete,MG,Em Atividade
2036,Faculdade Estácio Do Pará - Estácio Fap,ESTÁCIO FAP,Privada,Não,Não,Não,Faculdade,1501402.0,Belém,PA,Em Atividade
4121,Centro Universitário Mauricio De Nassau De Aracaju,Não informado,Privada,Não,Não,Não,Centro Universitário,2800308.0,Aracaju,SE,Em Atividade
17745,Faculdade De São Carlos,FASC,Privada,Não,Não,Não,Faculdade,3548906.0,São Carlos,SP,Extinta
584,Universidade Federal De Goiás,UFG,Pública,Não,Não,Não,Universidade,5208707.0,Goiânia,GO,Em Atividade
23030,Faculdade Cognitivo,COGNITIVO,Privada,Não,Não,Não,Faculdade,4205407.0,Florianópolis,SC,Em Atividade
3515,Centro Universitário Da Vitória De Santo Antão,UNIVISA,Privada,Não,Não,Não,Centro Universitário,2616407.0,Vitória De Santo Antão,PE,Em Atividade
2457,Faculdade Isaac Newton,FACINE,Privada,Não,Não,Não,Faculdade,2927408.0,Salvador,BA,Extinta
657,Faculdade De Formação De Professores De Serra Talhada,FAFOPST,Pública,Não,Não,Não,Faculdade,2613909.0,Serra Talhada,PE,Em Atividade
1577,Faculdade Intermunicipal Do Noroeste Do Paraná,FACINOR,Privada,Não,Não,Não,Faculdade,4113502.0,Loanda,PR,Extinta
22566,Faculdade Metropolitana De Itacoatiara,FAMETRO,Privada,Não,Não,Não,Faculdade,1301902.0,Itacoatiara,AM,Em Atividade
2041,Faculdade Sudamérica,SUDAMÉRICA,Privada,Não,Não,Não,Faculdade,3115300.0,Cataguases,MG,Em Atividade
24966,Faculdade Uniavan Rio Do Sul,Uniavan,Privada,Não,Não,Não,Faculdade,4214805.0,Rio Do Sul,SC,Em Atividade
22703,Faculdade Pitágoras De Concórdia,Não informado,Privada,Não,Não,Não,Faculdade,4204301.0,Concórdia,SC,Em Atividade
26265,Faculdade Ita Educacional,ITA,Privada,Não,Não,Não,Faculdade,3550308.0,São Paulo,SP,Em Atividade
107,Universidade Federal De São João Del Rei,UFSJ,Pública,Não,Não,Não,Universidade,3162500.0,São João Del Rei,MG,Em Atividade
21924,Faculdade Anhanguera De Assis,Não informado,Privada,Não,Não,Não,Faculdade,3504008.0,Assis,SP,Extinta
4962,Centro Universitário De Sete Lagoas,UNIFEMM,Privada,Não,Não,Não,Centro Universitário,3167202.0,Sete Lagoas,MG,Em Atividade
24511,Faculdade De Tecnologia Do Sudoeste Da Bahia,FATESB,Privada,Não,Não,Não,Faculdade,2918001.0,Jequié,BA,Em Atividade
2484,Centro Universitário Processus,UNIPROCESSUS,Privada,Não,Não,Não,Centro Universitário,5300108.0,Brasília,DF,Em Atividade
17830,Faculdade Católica De Abaetetuba,FCAB,Privada,Não,Sim,Não,Faculdade,1500107.0,Abaetetuba,PA,Em Atividade
1709,Centro Universitário Tiradentes De Pernambuco,UNIT PE,Privada,Não,Não,Não,Centro Universitário,2611606.0,Recife,PE,Em Atividade
1671,Faculdade De Ensino Unificado De Belo Horizonte,FEUBH,Privada,Não,Não,Não,Faculdade,3106200.0,Belo Horizonte,MG,Extinta
4017,Centro Universitário Padre Anchieta,UNIANCHIETA,Privada,Não,Não,Não,Centro Universitário,3525904.0,Jundiaí,SP,Em Atividade
14128,Faculdade Presidente Antônio Carlos De Vazante,FEES Vazante,Privada,Não,Não,Não,Faculdade,3171006.0,Vazante,MG,Extinta
11376,Faculdade Villa-Lobos Do Cone-Leste Paulista,FAV-COLESP,Privada,Não,Não,Não,Faculdade,3549904.0,São José Dos Campos,SP,Extinta
264,Universidade São Marcos,USM,Privada,Não,Não,Não,Universidade,3550308.0,São Paulo,SP,Extinta
780,Universidade De Cuiabá,UNIC/UNIME,Privada,Não,Não,Não,Universidade,5103403.0,Cuiabá,MT,Em Atividade
1891,Faculdade Sartre Coc,FACOC SALVADOR,Privada,Não,Não,Não,Faculdade,2927408.0,Salvador,BA,Extinta
26532,Faculdade Portuguesa De Ensino Superior,FAPES,Privada,Não,Não,Não,Faculdade,3106200.0,Belo Horizonte,MG,Em Atividade
16781,Faculdade Rio Sono,riso,Privada,Não,Não,Não,Faculdade,1716505.0,Pedro Afonso,TO,Extinta
4431,Faculdade De Enfermagem Nova Esperança De Mossoró - Facene/Rn,FACENE/RN,Privada,Não,Não,Não,Faculdade,2408003.0,Mossoró,RN,Em Atividade
17896,Faculdade Brasileira De Tecnologia,FBT,Privada,Não,Não,Não,Faculdade,2910800.0,Feira De Santana,BA,Em Atividade
21819,Faculdade Regional Do Amazonas,FAM,Privada,Não,Não,Não,Faculdade,1302603.0,Manaus,AM,Em Atividade
2393,Faculdade Marista,FM,Privada,Não,Não,Não,Faculdade,3106200.0,Belo Horizonte,MG,Extinta
3334,Faculdade De Tecnologia São Gonçalo,FATESG,Privada,Não,Não,Não,Faculdade,3304904.0,São Gonçalo,RJ,Extinta
25511,Faculdade Sanar,SANAR,Privada,Não,Não,Não,Faculdade,2927408.0,Salvador,BA,Em Atividade
1546,Faculdade De Educação São Francisco,FAESF,Privada,Não,Não,Não,Faculdade,2108207.0,Pedreiras,MA,Em Atividade
5052,Faculdade De Educação Tecnológica Do Estado Do Rio De Janeiro - Faeterj,FAETERJ TRÊS RIOS,Pública,Não,Não,Não,Faculdade,3306008.0,Três Rios,RJ,Em Atividade
25223,Faculdade Atenas Sorriso,Não informado,Privada,Não,Não,Não,Faculdade,5107925.0,Sorriso,MT,Em Atividade
17490,Faculdade João Paulo Ii,FAJOP,Privada,Não,Não,Não,Faculdade,5218508.0,Quirinópolis,GO,Em Atividade
224,Centro Universitário Fmabc,FMABC,Privada,Não,Não,Não,Centro Universitário,3547809.0,Santo André,SP,Em Atividade
370,Faculdade Paulista De Artes,FPA,Privada,Não,Não,Não,Faculdade,3550308.0,São Paulo,SP,Em Atividade
4616,Faculdade Anhanguera De Caxias Do Sul,Não informado,Privada,Não,Não,Não,Faculdade,4305108.0,Caxias Do Sul,RS,Em Atividade
456,Centro Universitário Sant´Anna,UNISANT'ANNA,Privada,Não,Não,Não,Centro Universitário,3550308.0,São Paulo,SP,Em Atividade
11895,Faculdade Unibras Brasília,FACBRAS,Privada,Não,Não,Não,Faculdade,5300108.0,Brasília,DF,Em Atividade
576,Universidade Federal De Juiz De Fora,UFJF,Pública,Não,Não,Não,Universidade,3136702.0,Juiz De Fora,MG,Em Atividade
25277,Universidade Federal Do Delta Do Parnaiba,UFDPAR,Pública,Não,Não,Não,Universidade,2207702.0,Parnaíba,PI,Em Atividade
4000,Faculdade De Ensino Superior Do Interior Paulista,FAIP,Privada,Não,Não,Não,Faculdade,3529005.0,Marília,SP,Em Atividade
14220,Faculdade Presidente Antônio Carlos De Piraúba,FUNEES,Privada,Não,Não,Não,Faculdade,3151305.0,Piraúba,MG,Extinta
3427,Faculdade Jardins All,FacJardins ALL,Privada,Não,Não,Não,Faculdade,2803500.0,Lagarto,SE,Em Atividade
1144,Faculdade De Ciências Humanas,IMENSU,Privada,Não,Não,Não,Faculdade,3528502.0,Mairiporã,SP,Em Atividade
3826,Faculdade De Salvador,Não informado,Privada,Não,Não,Não,Faculdade,2927408.0,Salvador,BA,Extinta
24390,Faculdade De Tecnologia E Ciências - Ftc Alagoinhas,FTC Alagoinhas,Privada,Não,Não,Não,Faculdade,2900702.0,Alagoinhas,BA,Em Atividade
3242,Faculdade De Tecnologia E Gestão,FATEG,Privada,Não,Não,Não,Faculdade,4104808.0,Cascavel,PR,Extinta
2280,Faculdade Superior De Ribas Do Rio Pardo,FASURP,Privada,Não,Não,Não,Faculdade,5007109.0,Ribas Do Rio Pardo,MS,Extinta
126,Instituto Nacional De Telecomunicações,INATEL,Privada,Não,Não,Não,Faculdade,3159605.0,Santa Rita Do Sapucaí,MG,Em Atividade
19914,Faculdade Master,FAC MASTER,Privada,Não,Não,Não,Faculdade,2800308.0,Aracaju,SE,Extinta
349,Centro Universitário De Belo Horizonte,UNI-BH,Privada,Não,Não,Não,Centro Universitário,3106200.0,Belo Horizonte,MG,Em Atividade
24378,Faculdade Senac Joinville,SENAC,Privada,Não,Não,Não,Faculdade,4209102.0,Joinville,SC,Em Atividade
23022,Faculdade Cetrus Sanar,CETRUS,Privada,Não,Não,Não,Faculdade,3550308.0,São Paulo,SP,Em Atividade
2186,Faculdade Salesiana Dom Bosco,FSDB,Privada,Não,Não,Não,Faculdade,1302603.0,Manaus,AM,Em Atividade
721,Faculdade De Assis,FASS,Privada,Não,Não,Não,Faculdade,3504008.0,Assis,SP,Em Atividade
4362,Faculdade Anhanguera De Betim,Não informado,Privada,Não,Não,Não,Faculdade,3106705.0,Betim,MG,Em Atividade
2049,Faculdade Católica Do Maranhão,FACMA,Privada,Não,Não,Não,Faculdade,2111300.0,São Luís,MA,Em Atividade
2787,Faculdades Pequeno Príncipe,FPP,Privada,Não,Não,Não,Faculdade,4106902.0,Curitiba,PR,Em Atividade
23197,Faculdade Sociesc De Educação De Jaraguá Do Sul,Não informado,Privada,Não,Não,Não,Faculdade,4208906.0,Jaraguá Do Sul,SC,Em Atividade
23235,Instituto Universitário São Judas De Guarulhos,Não informado,Privada,Não,Não,Não,Faculdade,3518800.0,Guarulhos,SP,Em Atividade
1992,Instituto De Ensino Superior De Piedade,IESP,Privada,Não,Não,Não,Faculdade,2607901.0,Jaboatão Dos Guararapes,PE,Extinta
25222,Faculdade Atenas Porto Seguro,Não informado,Privada,Não,Não,Não,Faculdade,2925303.0,Porto Seguro,BA,Em Atividade
207,Centro Universitário Moura Lacerda,CUML,Privada,Não,Não,Não,Centro Universitário,3543402.0,Ribeirão Preto,SP,Em Atividade
492,Faculdade De Administração Ciências Econ E Contábeis De Guaratinguetá,FACEAG,Privada,Não,Não,Não,Faculdade,3518404.0,Guaratinguetá,SP,Em Atividade
1881,Faculdade Da Escada,FAESC,Privada,Não,Não,Não,Faculdade,2605202.0,Escada,PE,Em Atividade
4157,Faculdade Metropolitana De Rio Do Sul,FAMESUL,Privada,Não,Não,Não,Faculdade,4214805.0,Rio Do Sul,SC,Em Atividade
22252,Faculdade Unibras Do Pará,FACBRAS,Privada,Não,Não,Não,Faculdade,1505437.0,Ourilândia Do Norte,PA,Extinta
3336,Universidade Estadual Do Rio Grande Do Sul,UERGS,Pública,Não,Não,Não,Universidade,4314902.0,Porto Alegre,RS,Em Atividade
21088,Faculdade Rodolfo Teófilo,FRT,Privada,Não,Não,Não,Faculdade,2304400.0,Fortaleza,CE,Em Atividade
3963,Instituto Superior De Educação Carlos Chagas,ISECC,Privada,Não,Não,Não,Faculdade,3136702.0,Juiz De Fora,MG,Extinta
2169,Faculdade Cenecista De Fortaleza,FACEFOR,Privada,Não,Não,Não,Faculdade,2304400.0,Fortaleza,CE,Extinta
22759,Instituto Una De Itabira,Una,Privada,Não,Não,Não,Faculdade,3131703.0,Itabira,MG,Em Atividade
19337,Faculdade Unifametro Maracanaú,Não informado,Privada,Não,Não,Não,Faculdade,2307650.0,Maracanaú,CE,Em Atividade
3947,Faculdade Senac Chapecó,SENAC,Privada,Não,Não,Não,Faculdade,4204202.0,Chapecó,SC,Em Atividade
1319,Faculdade Tecsoma,FATEC,Privada,Não,Não,Não,Faculdade,3147006.0,Paracatu,MG,Em Atividade
19635,Faculdade De Ensino Superior Pelegrino Cipriani,FASPEC,Privada,Não,Não,Não,Faculdade,5103403.0,Cuiabá,MT,Em Atividade
483,Centro Universitário Metropolitano De São Paulo,UNIMESP,Privada,Não,Não,Não,Centro Universitário,3518800.0,Guarulhos,SP,Em Atividade
5663,Faculdade De Vargem Grande Paulista,Não informado,Privada,Não,Não,Não,Faculdade,3556453.0,Vargem Grande Paulista,SP,Extinta
14242,Faculdade Conexão,CONEXÃO,Privada,Não,Não,Não,Faculdade,3168705.0,Timóteo,MG,Em Atividade
669,Universidade Nilton Lins,UNINILTONLINS,Privada,Não,Não,Não,Universidade,1302603.0,Manaus,AM,Em Atividade
21165,Faculdade Ease Brasil,EASE,Privada,Não,Não,Não,Faculdade,2304400.0,Fortaleza,CE,Em Atividade
336,Faculdade Machado Sobrinho,FMS,Privada,Não,Não,Não,Faculdade,3136702.0,Juiz De Fora,MG,Extinta
27145,Faculdade Socorro Soares,FASS,Privada,Não,Não,Não,Faculdade,2504405.0,Conceição,PB,Em Atividade
1123,Instituto De Educação Superior Unyahna De Salvador,IESUS,Privada,Não,Não,Não,Faculdade,2927408.0,Salvador,BA,Em Atividade
25722,Faculdade Canadenses No Brasil,Não informado,Privada,Não,Não,Não,Faculdade,3201506.0,Colatina,ES,Em Atividade
14205,Faculdade Presidente Antônio Carlos De Bambuí,FUNEES,Privada,Não,Não,Não,Faculdade,3105103.0,Bambuí,MG,Extinta
40,Universidade Do Estado Da Bahia,UNEB,Pública,Não,Não,Não,Universidade,2927408.0,Salvador,BA,Em Atividade
1360,Icev - Instituto De Ensino Superior,Não informado,Privada,Não,Não,Não,Faculdade,2211001.0,Teresina,PI,Em Atividade
4065,Faculdade De Tecnologia Do Instituto Bandeirante De Educação E Cultura,IBEC,Privada,Não,Não,Não,Faculdade,3550308.0,São Paulo,SP,Extinta
1141,Centro Universitário Gama E Souza,Não informado,Privada,Não,Não,Não,Centro Universitário,3304557.0,Rio De Janeiro,RJ,Em Atividade
4198,Faculdade Morgana Potrich,FAMP,Privada,Não,Não,Não,Faculdade,5213103.0,Mineiros,GO,Em Atividade
997,Centro Universitário De Bauru,Não informado,Privada,Não,Não,Não,Centro Universitário,3506003.0,Bauru,SP,Em Atividade
4367,Faculdade Terra Nordeste,FATENE,Privada,Não,Não,Não,Faculdade,2303709.0,Caucaia,CE,Em Atividade
22449,Instituto Superior De Ciências Da Saúde Carlos Chagas,IPGMCC,Privada,Não,Não,Não,Faculdade,3304557.0,Rio De Janeiro,RJ,Em Atividade
1620,Faculdade Santa Rita,FASAR,Privada,Não,Não,Não,Faculdade,3533502.0,Novo Horizonte,SP,Em Atividade
2141,Faculdades Batista Do Paraná,FABAPAR,Privada,Não,Sim,Não,Faculdade,4106902.0,Curitiba,PR,Em Atividade
18675,Faculdade Univeritas Universus Veritas De Campo Grande,Não informado,Privada,Não,Não,Não,Faculdade,5002704.0,Campo Grande,MS,Extinta
18681,Faculdade Verbo Educacional,VERBOEDU,Privada,Não,Não,Não,Faculdade,4314902.0,Porto Alegre,RS,Em Atividade
21239,Faculdade Anhanguera De Jaú,FAJ,Privada,Não,Não,Não,Faculdade,3525300.0,Jaú,SP,Em Atividade
25207,Faculdade Nove De Julho De Botucatu,NOVE-BOTUCATU,Privada,Não,Não,Não,Faculdade,3507506.0,Botucatu,SP,Em Atividade
832,Faculdade Arquidiocesana De Curvelo,FAC,Privada,Não,Não,Não,Faculdade,3120904.0,Curvelo,MG,Em Atividade
1734,Centro Universitário Facid Wyden,UNIFACID WYDEN,Privada,Não,Não,Não,Centro Universitário,2211001.0,Teresina,PI,Em Atividade
5394,Instituto De Ensino Superior Integrado-Iesi,FENORD,Privada,Não,Não,Não,Faculdade,3168606.0,Teófilo Otoni,MG,Em Atividade
21822,Faculdade Faveni Guarulhos,FAVENI - GUARULHOS,Privada,Não,Não,Não,Faculdade,3518800.0,Guarulhos,SP,Em Atividade
99,Faculdade De Direito De Conselheiro Lafaiete,FDCL,Privada,Não,Não,Não,Faculdade,3118304.0,Conselheiro Lafaiete,MG,Em Atividade
3377,Faculdade Montessoriano De Salvador,FAMA,Privada,Não,Não,Não,Faculdade,2927408.0,Salvador,BA,Em Atividade
3933,Faculdade Método De São Paulo,FAMESP,Privada,Não,Não,Não,Faculdade,3550308.0,São Paulo,SP,Em Atividade
1100,Centro Universitário Carlos Drummond De Andrade,UniDrummond,Privada,Não,Não,Não,Centro Universitário,3550308.0,São Paulo,SP,Em Atividade
1075,Centro Universitário - Uniesp,UNIESP,Privada,Não,Não,Não,Centro Universitário,2503209.0,Cabedelo,PB,Em Atividade
4100,Faculdade De Tecnologia Senai Ítalo Bologna,FATECIB,Privada,Não,Não,Não,Faculdade,5208707.0,Goiânia,GO,Em Atividade
1711,Centro Universitário De Presidente Prudente,UNIPRUDENTE,Privada,Não,Não,Não,Centro Universitário,3541406.0,Presidente Prudente,SP,Em Atividade
1220,Instituto Matão De Ensino Superior,IMES,Privada,Não,Não,Não,Faculdade,3529302.0,Matão,SP,Extinta
852,Fiap - Centro Universitário,Não informado,Privada,Não,Não,Não,Centro Universitário,3550308.0,São Paulo,SP,Em Atividade
1721,Faculdade De Viçosa,FDV,Privada,Não,Não,Não,Faculdade,3171303.0,Viçosa,MG,Em Atividade
22191,Faculdade Estácio De Jaraguá Do Sul,Estácio Jaraguá,Privada,Não,Não,Não,Faculdade,4208906.0,Jaraguá Do Sul,SC,Em Atividade
3803,Faculdade De Jaú,Não informado,Privada,Não,Não,Não,Faculdade,3525300.0,Jaú,SP,Extinta
18,Universidade Católica De Pelotas,UCPEL,Privada,Sim,Sim,Não,Universidade,4314407.0,Pelotas,RS,Em Atividade
1726,Centro Universitário Santa Amélia,SECAL,Privada,Não,Não,Não,Centro Universitário,4119905.0,Ponta Grossa,PR,Em Atividade
15500,Faculdade Lusocapixaba,FLC,Privada,Não,Não,Não,Faculdade,3201308.0,Cariacica,ES,Extinta
14715,Centro Universitário Piaget,UniPiaget,Privada,Não,Não,Não,Centro Universitário,3552502.0,Suzano,SP,Em Atividade
4066,Faculdade Batista Do Estado Do Rio De Janeiro - Faberj,FABERJ,Privada,Não,Não,Não,Faculdade,3301009.0,Campos Dos Goytacazes,RJ,Em Atividade
14159,Faculdade Presidente Antônio Carlos De Carmo Do Paranaíba,FUNEES C. Paranaíba,Privada,Não,Não,Não,Faculdade,3114303.0,Carmo Do Paranaíba,MG,Extinta
880,Faculdade De Ciências E Tecnologia Do Paraná,FACET-PR,Privada,Não,Não,Não,Faculdade,4106902.0,Curitiba,PR,Extinta
22075,Faculdade Vale Do Pajeu,FVP,Privada,Não,Não,Não,Faculdade,2613602.0,São José Do Egito,PE,Em Atividade
2784,Faculdade Fae Blumenau,Não informado,Privada,Não,Não,Não,Faculdade,4202404.0,Blumenau,SC,Extinta
21420,Escola De Inteligência Militar Do Exército,EsIMEx,Pública,Não,Não,Não,Instituição Especialmente Credenciada para oferta de cursos lato sensu,5300108.0,Brasília,DF,Em Atividade
22716,Faculdade Pitágoras De Penápolis,Não informado,Privada,Não,Não,Não,Faculdade,3537305.0,Penápolis,SP,Em Atividade
22713,Faculdade Do Oeste Potiguar,FAOP,Privada,Não,Não,Não,Faculdade,2412500.0,São Miguel,RN,Em Atividade
18115,Faculdade Estácio De Goiânia,Estácio Goiânia,Privada,Não,Não,Não,Faculdade,5208707.0,Goiânia,GO,Extinta
29843,Faculdade De Ensino Superior De Minas Gerais - Faesmg,FAESMG,Privada,Não,Não,Não,Faculdade,3106200.0,Belo Horizonte,MG,Em Atividade
4261,Faculdade Cmb,CMB,Privada,Não,Não,Não,Faculdade,4314902.0,Porto Alegre,RS,Em Atividade
518,Centro Universitário Do Distrito Federal,UDF,Privada,Não,Não,Não,Centro Universitário,5300108.0,Brasília,DF,Em Atividade
16602,Faculdade De Educação Eliâ,FACEEL,Privada,Não,Não,Não,Faculdade,1507953.0,Tailândia,PA,Em Atividade
2793,Faculdade Fia De Gestão E Tecnologia,FFGT,Privada,Não,Não,Não,Faculdade,3550308.0,São Paulo,SP,Em Atividade
19287,Faculdade Do Centro Maranhense,FCMA,Privada,Não,Não,Não,Faculdade,2101608.0,Barra Do Corda,MA,Em Atividade
3223,Escola Superior De Ciências Da Saúde,ESCS,Pública,Não,Não,Não,Faculdade,5300108.0,Brasília,DF,Extinta
24383,Faculdade Nacional De Naturopatia  Administração E Pedagogia,FANNAP,Privada,Não,Não,Não,Faculdade,4313409.0,Novo Hamburgo,RS,Em Atividade
24326,Faculdade Conquer,CONQUER,Privada,Não,Não,Não,Faculdade,3550308.0,São Paulo,SP,Em Atividade
2908,Centro Universitário Natalense,UNICEUNA,Privada,Não,Não,Não,Centro Universitário,2408102.0,Natal,RN,Em Atividade
2012,Instituto Superior De Educação De Pesqueira,ISEP,Privada,Não,Não,Não,Faculdade,2610905.0,Pesqueira,PE,Extinta
14156,Centro Universitário Alfaunipac,AlfaUnipac,Privada,Não,Não,Não,Centro Universitário,3168606.0,Teófilo Otoni,MG,Em Atividade
661,Centro Universitário Pio Décimo,UNIPIO,Privada,Não,Não,Não,Centro Universitário,2800308.0,Aracaju,SE,Em Atividade
1573,Centro Universitário Alfredo Nasser,UNIFAN,Privada,Não,Não,Não,Centro Universitário,5201405.0,Aparecida De Goiânia,GO,Em Atividade
14124,Faculdade Presidente Antônio Carlos De Buritis,FUNEES Buritis,Privada,Não,Não,Não,Faculdade,3109303.0,Buritis,MG,Extinta
2835,Centro Universitário Maurício De Nassau,UNINASSAU,Privada,Não,Não,Não,Centro Universitário,2611606.0,Recife,PE,Em Atividade
21869,Faculdade Antropus,FAN,Privada,Não,Não,Não,Faculdade,4119905.0,Ponta Grossa,PR,Extinta
515,Centro Universitário Anhanguera Pitágoras Unopar De Niterói,UNIAN-RJ,Privada,Não,Não,Não,Centro Universitário,3303302.0,Niterói,RJ,Em Atividade
2927,Faculdade De Belo Horizonte,FDR,Privada,Não,Não,Não,Faculdade,3106200.0,Belo Horizonte,MG,Em Atividade
22771,Faculdade Cristo Rei,FACCREI,Privada,Não,Não,Não,Faculdade,4106407.0,Cornélio Procópio,PR,Em Atividade
1013,Faculdade Sudoeste Paulistano,FASUP,Privada,Não,Não,Não,Faculdade,3550308.0,São Paulo,SP,Extinta
23875,Faculdade Instituto De Ensino Superior,FACIES,Privada,Não,Não,Não,Faculdade,5208707.0,Goiânia,GO,Em Atividade
19783,Faculdade Anhanguera De Paragominas,FPP,Privada,Não,Não,Não,Faculdade,1505502.0,Paragominas,PA,Em Atividade
15585,Faculdade De Tecnologia Santo André,FATEC-SA,Pública,Não,Não,Não,Faculdade,3547809.0,Santo André,SP,Em Atividade
57,Universidade Estadual De Maringá,UEM,Pública,Não,Não,Não,Universidade,4115200.0,Maringá,PR,Em Atividade
22422,Fundação Dom Cabral,Não informado,Privada,Não,Não,Não,Instituição Especialmente Credenciada para oferta de cursos lato sensu,3144805.0,Nova Lima,MG,Em Atividade
23229,Faculdade Alfredo Nasser De Pontalina,Não informado,Privada,Não,Não,Não,Faculdade,5217708.0,Pontalina,GO,Em Atividade
3823,Instituto De Educação Superior De Pouso Alegre,Não informado,Privada,Não,Não,Não,Faculdade,3152501.0,Pouso Alegre,MG,Em Atividade
131,Faculdade Veritas College,FACVC,Privada,Não,Não,Não,Faculdade,3505302.0,Barra Bonita,SP,Extinta
23948,Faculdades Famep -  Unidade Uruçui - Pi,FAMEP,Privada,Não,Não,Não,Faculdade,2211209.0,Uruçuí,PI,Em Atividade
550,Universidade Estadual Da Paraíba,UEPB,Pública,Não,Não,Não,Universidade,2504009.0,Campina Grande,PB,Em Atividade
17803,Faculdade Estácio De Rio Preto,Estácio Rio Preto,Privada,Não,Não,Não,Faculdade,3549805.0,São José Do Rio Preto,SP,Extinta
15133,Faculdade Jardins,FACJARDINS,Privada,Não,Não,Não,Faculdade,2800308.0,Aracaju,SE,Em Atividade
715,Fae Centro Universitário,Não informado,Privada,Não,Sim,Não,Centro Universitário,4106902.0,Curitiba,PR,Em Atividade
319,Universidade Brasil,UB,Privada,Não,Não,Não,Universidade,3550308.0,São Paulo,SP,Em Atividade
38,Universidade Do Estado Do Pará,UEPA,Pública,Não,Não,Não,Universidade,1501402.0,Belém,PA,Em Atividade
4772,Faculdade Bi Social Quaresma,Não informado,Privada,Não,Não,Não,Faculdade,3525904.0,Jundiaí,SP,Extinta
2273,Instituto Superior De Educação Do Alto São Francisco,ISEASF,Privada,Não,Não,Não,Faculdade,3151503.0,Piumhi,MG,Extinta
2948,Real Faculdade De Brasília,FU,Privada,Não,Não,Não,Faculdade,5300108.0,Brasília,DF,Em Atividade
1822,Centro Universitário Sul-Americana,UNIFASAM,Privada,Não,Não,Não,Centro Universitário,5208707.0,Goiânia,GO,Em Atividade
924,Faculdade Interlagos De Educação E Cultura,FINTEC,Privada,Não,Não,Não,Faculdade,3550308.0,São Paulo,SP,Extinta
763,Centro Universitário De Goiânia,UNICEUG,Privada,Não,Não,Não,Centro Universitário,5208707.0,Goiânia,GO,Em Atividade
19320,Escola De Políticas Públicas E Governo Da Fundação Getulio Vargas,FGV EPPG,Privada,Não,Não,Não,Faculdade,5300108.0,Brasília,DF,Em Atividade
3983,Centro Universitário De Formiga,UNIFORMG,Privada,Não,Não,Não,Centro Universitário,3126109.0,Formiga,MG,Em Atividade
234,Faculdades Oswaldo Cruz,FOC,Privada,Não,Não,Não,Faculdade,3550308.0,São Paulo,SP,Em Atividade
11818,Faculdade Inspirar,Inspirar,Privada,Não,Não,Não,Faculdade,4106902.0,Curitiba,PR,Em Atividade
17395,Instituto Educacional Das Américas,IEA Educacional,Privada,Não,Não,Não,Faculdade,4314902.0,Porto Alegre,RS,Extinta
